idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa3006201-A-ATL,Brandol Mezquita,ATL,20,A,44,0.0,0.295,0.0,0.045,0.539,0.357,0.244,0.295,0.244,0,0,1,0,0.357,0.429,0.214,14,2022-06-03
sa3014987-A+-STL,Jacob Buchberger,STL,24,A+,51,0.103,0.216,0.044,0.118,0.539,0.265,0.2,0.294,0.244,1,0,1,0,0.441,0.382,0.176,14,2022-06-03
sa3017512-A-MIN,Noah Miller,MIN,19,A,51,0.071,0.314,0.044,0.118,0.539,0.31,0.2,0.294,0.244,2,0,3,2,0.276,0.448,0.276,14,2022-06-03
sa3008005-A+-MIL,Joe Gray Jr.,MIL,22,A+,47,0.084,0.426,0.071,0.106,0.539,0.333,0.19,0.277,0.262,1,1,1,0,0.286,0.667,0.095,14,2022-06-03
sa3017331-A+-TBR,Dru Baker,TBR,22,A+,13,0.083,0.462,0.077,0.0,0.538,0.429,0.231,0.231,0.308,1,0,0,0,0.143,0.429,0.429,14,2022-06-03
sa3008762-A+-CLE,Angel Martinez,CLE,20,A+,20,0.0,0.15,0.0,0.15,0.538,0.231,0.188,0.35,0.188,0,0,1,0,0.308,0.308,0.385,14,2022-06-03
sa3017903-A-MIN,Dillon Tatum,MIN,22,A,26,0.0,0.462,0.0,0.077,0.537,0.444,0.19,0.346,0.19,0,0,0,0,0.333,0.222,0.333,14,2022-06-03
sa3010342-AA-WSN,Jackson Cluff,WSN,25,AA,39,0.169,0.41,0.139,0.077,0.536,0.263,0.167,0.231,0.306,3,1,1,1,0.263,0.474,0.211,14,2022-06-03
sa3015170-A-ARI,Junior Franco,ARI,19,A,47,0.043,0.277,0.024,0.085,0.536,0.31,0.214,0.298,0.238,1,0,6,0,0.241,0.517,0.241,14,2022-06-03
sa3010155-A-KCR,Omar Hernandez,KCR,20,A,35,0.046,0.343,0.031,0.086,0.536,0.35,0.219,0.286,0.25,1,0,3,0,0.35,0.45,0.2,14,2022-06-03
sa3008365-A+-TBR,Ronny Simon,TBR,22,A+,23,0.149,0.304,0.091,0.0,0.536,0.294,0.227,0.217,0.318,2,0,1,1,0.294,0.412,0.235,14,2022-06-03
sa3006622-A-DET,Eduardo Valencia,DET,22,A,20,0.294,0.1,0.059,0.15,0.535,0.2,0.176,0.3,0.235,1,0,1,0,0.333,0.467,0.2,14,2022-06-03
sa3016820-A-SDP,Lucas Dunn,SDP,23,A,34,0.227,0.294,0.133,0.059,0.535,0.19,0.167,0.235,0.3,2,1,3,1,0.619,0.238,0.095,14,2022-06-03
sa3006670-AA-COL,Niko Decolati,COL,24,AA,26,0.049,0.462,0.045,0.154,0.535,0.4,0.182,0.308,0.227,1,0,1,0,0.1,0.8,0.1,14,2022-06-03
sa3011262-A-SFG,Najee Gaskins,SFG,24,A,27,0.113,0.222,0.05,0.185,0.533,0.214,0.15,0.333,0.2,1,0,1,0,0.429,0.429,0.143,14,2022-06-03
sa3008378-A-PHI,Albert Jerez,PHI,21,A,10,0.139,0.4,0.111,0.0,0.533,0.286,0.222,0.2,0.333,1,0,0,0,0.286,0.571,0.143,14,2022-06-03
sa1170749-AA-STL,Chandler Redmond,STL,25,AA,32,0.255,0.406,0.207,0.062,0.532,0.143,0.138,0.188,0.345,2,2,0,0,0.429,0.429,0.143,14,2022-06-03
sa738521-AAA-MIA,Charles Leblanc,MIA,26,AAA,44,0.096,0.273,0.053,0.114,0.532,0.269,0.184,0.295,0.237,2,0,1,0,0.423,0.385,0.192,14,2022-06-03
sa876187-AAA-TBR,Ford Proctor,TBR,25,AAA,42,0.175,0.31,0.108,0.095,0.532,0.217,0.162,0.262,0.27,2,1,0,0,0.348,0.391,0.261,14,2022-06-03
sa3007503-AA-ARI,Nick Dalesandro,ARI,25,AA,25,0.149,0.28,0.083,0.04,0.532,0.294,0.208,0.24,0.292,2,0,0,1,0.118,0.529,0.353,14,2022-06-03
sa3011899-AA-MIL,Gabe Holt,MIL,24,AA,35,inf,0.0,0.061,0.0,0.532,0.216,0.242,0.229,0.303,2,0,1,0,0.405,0.486,0.081,14,2022-06-03
sa3010870-A-ATL,Kadon Morton,ATL,21,A,37,0.142,0.243,0.069,0.216,0.531,0.2,0.138,0.324,0.207,1,0,1,0,0.2,0.5,0.3,14,2022-06-03
sa3011768-A+-LAA,Kyren Paris,LAA,20,A+,27,0.142,0.407,0.115,0.037,0.53,0.333,0.192,0.222,0.308,3,0,0,0,0.733,0.2,0.067,14,2022-06-03
sa3005597-A-NYY,Raimfer Salinas,NYY,21,A,24,0.114,0.208,0.048,0.042,0.53,0.25,0.19,0.292,0.238,1,0,2,0,0.25,0.688,0.062,14,2022-06-03
13593-AAA-NYY,Jose Peraza,NYY,28,AAA,34,0.5,0.118,0.118,0.0,0.529,0.207,0.206,0.206,0.324,2,1,0,1,0.414,0.345,0.207,14,2022-06-03
22515-AAA-SFG,Heliot Ramos,SFG,22,AAA,34,0.222,0.265,0.118,0.0,0.529,0.25,0.206,0.206,0.324,2,1,0,0,0.333,0.458,0.25,14,2022-06-03
12174-AAA-PHI,Jorge Bonifacio,PHI,29,AAA,29,0.094,0.379,0.071,0.034,0.527,0.353,0.214,0.241,0.286,2,0,0,1,0.529,0.294,0.235,14,2022-06-03
sa3017176-A+-BAL,Collin Burns,BAL,22,A+,25,0.231,0.12,0.056,0.28,0.527,0.133,0.111,0.36,0.167,1,0,1,0,0.2,0.867,0.0,14,2022-06-03
sa3010905-A-PHI,Micah Yonamine,PHI,21,A,23,0.0,0.304,0.0,0.174,0.524,0.25,0.176,0.348,0.176,0,0,1,0,0.333,0.25,0.417,14,2022-06-03
sa3009328-A-BOS,Yorberto Mejicano,BOS,21,A,12,0.182,0.25,0.091,0.083,0.523,0.25,0.182,0.25,0.273,1,0,0,0,0.125,0.75,0.125,14,2022-06-03
sa548175-AAA-WSN,Matt Lipka,WSN,30,AAA,12,0.545,0.083,0.091,0.083,0.523,0.2,0.182,0.25,0.273,1,0,2,0,0.2,0.8,0.0,14,2022-06-03
sa3004160-AA-SEA,Jake Scheiner,SEA,26,AA,52,0.197,0.212,0.083,0.077,0.521,0.243,0.188,0.25,0.271,4,0,0,0,0.405,0.324,0.243,14,2022-06-03
sa3008744-A+-CLE,Gabriel Rodriguez,CLE,20,A+,37,0.289,0.162,0.094,0.135,0.52,0.16,0.156,0.27,0.25,1,1,0,0,0.36,0.48,0.2,14,2022-06-03
sa3004933-A+-SDP,Olivier Basabe,SDP,24,A+,39,0.0,0.154,0.0,0.051,0.52,0.241,0.212,0.308,0.212,0,0,2,0,0.414,0.483,0.138,14,2022-06-03
sa917936-AA-BOS,Hudson Potts,BOS,23,AA,18,0.529,0.222,0.235,0.056,0.52,0.083,0.118,0.167,0.353,2,1,0,0,0.417,0.417,0.167,14,2022-06-03
sa917348-A+-LAA,Osmy Gregorio,LAA,24,A+,43,0.118,0.302,0.071,0.023,0.518,0.31,0.214,0.233,0.286,2,0,3,1,0.31,0.483,0.172,14,2022-06-03
sa3008181-AA-COL,Hunter Stovall,COL,25,AA,32,0.116,0.188,0.043,0.25,0.518,0.176,0.13,0.344,0.174,1,0,1,0,0.176,0.647,0.176,14,2022-06-03
sa3008771-A+-HOU,Cristian Gonzalez,HOU,20,A+,39,0.096,0.308,0.059,0.128,0.517,0.273,0.176,0.282,0.235,1,0,0,0,0.273,0.5,0.182,14,2022-06-03
sa877337-AA-WSN,Gilbert Lara,WSN,24,AA,16,0.076,0.438,0.067,0.062,0.517,0.375,0.2,0.25,0.267,1,0,0,0,0.5,0.125,0.375,14,2022-06-03
sa3007331-A-TBR,Dawson Dimon,TBR,23,A,15,0.156,0.267,0.083,0.133,0.517,0.2,0.167,0.267,0.25,1,0,0,0,0.6,0.3,0.1,14,2022-06-03
sa3007333-A+-TBR,Nate Soria,TBR,26,A+,14,0.0,0.5,0.0,0.071,0.516,0.5,0.231,0.286,0.231,0,0,0,0,0.167,0.667,0.167,14,2022-06-03
17750-AAA-CIN,Max Schrock,CIN,27,AAA,14,0.0,0.143,0.0,0.071,0.516,0.273,0.231,0.286,0.231,0,0,0,0,0.273,0.455,0.273,14,2022-06-03
sa3014892-A-HOU,Cody Orr,HOU,23,A,36,0.113,0.389,0.088,0.028,0.516,0.318,0.206,0.222,0.294,2,0,3,0,0.545,0.227,0.227,14,2022-06-03
sa3007044-AAA-ATL,Greyson Jenista,ATL,25,AAA,31,0.221,0.484,0.214,0.065,0.515,0.091,0.107,0.194,0.321,2,2,0,0,0.182,0.455,0.364,14,2022-06-03
sa915838-AAA-WSN,Cole Freeman,WSN,27,AAA,27,0.563,0.111,0.125,0.074,0.514,0.15,0.167,0.222,0.292,1,1,2,0,0.35,0.6,0.05,14,2022-06-03
sa3014829-A+-OAK,Patrick McColl,OAK,25,A+,19,0.198,0.316,0.125,0.105,0.513,0.2,0.125,0.263,0.25,1,0,0,0,0.1,0.9,-0.1,14,2022-06-03
sa3006903-A+-PHI,Carlos De La Cruz,PHI,22,A+,18,0.0,0.389,0.0,0.056,0.513,0.4,0.235,0.278,0.235,0,0,0,0,0.1,0.5,0.3,14,2022-06-03
sa3010340-A-OAK,Jalen Greer,OAK,20,A,24,0.12,0.542,0.13,0.042,0.513,0.333,0.174,0.208,0.304,1,1,1,0,0.222,0.667,0.111,14,2022-06-03
sa3008868-A+-OAK,Brayan Buelvas,OAK,20,A+,28,0.432,0.214,0.185,0.036,0.512,0.15,0.148,0.179,0.333,3,1,0,0,0.25,0.55,0.25,14,2022-06-03
sa3009835-A-STL,Brandon Hernandez,STL,20,A,23,0.105,0.478,0.1,0.13,0.511,0.333,0.15,0.261,0.25,2,0,0,0,0.222,0.667,0.111,14,2022-06-03
sa3014546-A+-BOS,Nick Yorke,BOS,20,A+,24,0.104,0.208,0.043,0.042,0.511,0.278,0.217,0.25,0.261,1,0,0,0,0.444,0.5,0.056,14,2022-06-03
10067-AAA-LAD,Tomas Telis,LAD,31,AAA,25,0.0,0.12,0.0,0.16,0.51,0.222,0.19,0.32,0.19,0,0,0,0,0.222,0.667,0.167,14,2022-06-03
sa3008602-AA-MIA,Victor Victor Mesa,MIA,25,AA,29,0.0,0.241,0.0,0.103,0.51,0.278,0.2,0.31,0.2,0,0,1,1,0.278,0.333,0.333,14,2022-06-03
sa917319-AAA-NYM,Carlos Rincon,NYM,24,AAA,35,0.182,0.343,0.125,0.086,0.51,0.25,0.156,0.229,0.281,4,0,0,1,0.35,0.5,0.1,14,2022-06-03
sa915590-AA-LAD,Justin Yurchak,LAD,25,AA,28,0.13,0.143,0.037,0.036,0.509,0.261,0.222,0.25,0.259,1,0,0,0,0.217,0.565,0.217,14,2022-06-03
sa3016958-A-DET,Austin Schultz,DET,22,A,17,0.0,0.176,0.0,0.118,0.508,0.231,0.214,0.294,0.214,0,0,3,0,0.231,0.615,0.154,14,2022-06-03
sa3015015-A+-CIN,Alex McGarry,CIN,24,A+,32,0.074,0.219,0.032,0.0,0.508,0.292,0.226,0.25,0.258,1,0,1,1,0.375,0.333,0.292,14,2022-06-03
sa3011382-A-ATL,Connor Blair,ATL,24,A,17,0.0,0.353,0.0,0.235,0.507,0.286,0.154,0.353,0.154,0,0,0,0,0.286,0.714,0.0,14,2022-06-03
sa3010593-AA-ARI,Corbin Carroll,ARI,21,AA,38,0.173,0.263,0.091,0.105,0.506,0.217,0.152,0.263,0.242,2,0,4,0,0.304,0.565,0.174,14,2022-06-03
sa3017081-AA-NYM,Wyatt Young,NYM,22,AA,42,0.057,0.238,0.027,0.071,0.505,0.258,0.216,0.262,0.243,1,0,0,0,0.258,0.613,0.161,14,2022-06-03
sa3008828-A-BAL,Mishael Deson,BAL,19,A,38,0.0,0.316,0.0,0.158,0.503,0.3,0.188,0.316,0.188,0,0,1,0,0.05,0.8,0.15,14,2022-06-03
sa658811-AAA-DET,Josh Lester,DET,27,AAA,51,0.217,0.157,0.068,0.137,0.502,0.194,0.159,0.275,0.227,3,0,1,0,0.389,0.472,0.167,14,2022-06-03
sa3017221-A-ATL,Adam Zebrowski,ATL,21,A,35,0.145,0.314,0.091,0.057,0.501,0.238,0.182,0.229,0.273,1,1,0,0,0.429,0.333,0.19,14,2022-06-03
sa1169792-AA-LAD,Ryan Ward,LAD,24,AA,49,0.209,0.204,0.085,0.041,0.501,0.222,0.191,0.224,0.277,2,1,0,0,0.389,0.417,0.167,14,2022-06-03
sa3009279-A-HOU,Miguel Palma,HOU,20,A,39,0.211,0.128,0.054,0.026,0.501,0.235,0.216,0.231,0.27,2,0,0,0,0.471,0.353,0.147,14,2022-06-03
15189-AAA-PHI,Dustin Peterson,PHI,27,AAA,39,0.079,0.513,0.081,0.051,0.501,0.412,0.189,0.231,0.27,3,0,0,0,0.412,0.235,0.353,14,2022-06-03
sa3005484-A-NYY,Roberto Chirinos,NYY,21,A,22,0.083,0.273,0.045,0.0,0.5,0.312,0.227,0.227,0.273,1,0,0,0,0.375,0.438,0.188,14,2022-06-03
sa3005500-A+-CHC,Fabian Pertuz,CHC,21,A+,36,0.083,0.333,0.056,0.0,0.5,0.333,0.222,0.222,0.278,2,0,0,0,0.375,0.458,0.167,14,2022-06-03
sa596287-AA-WSN,Wilson Garcia,WSN,28,AA,52,0.375,0.154,0.115,0.0,0.5,0.227,0.192,0.192,0.308,6,0,0,0,0.477,0.364,0.159,14,2022-06-03
sa872803-AA-TEX,Sandro Fabian,TEX,24,AA,28,0.25,0.25,0.125,0.107,0.5,0.125,0.125,0.25,0.25,1,1,0,0,0.438,0.5,0.062,14,2022-06-03
sa3005587-A-CIN,Daniel Vellojin,CIN,22,A,35,0.208,0.257,0.107,0.2,0.5,0.111,0.107,0.286,0.214,1,1,2,1,0.167,0.556,0.278,14,2022-06-03
sa917095-A+-NYY,Eduardo Torrealba,NYY,23,A+,14,1.5,0.071,0.214,0.0,0.5,0.083,0.143,0.143,0.357,1,1,1,0,0.333,0.583,0.083,14,2022-06-03
sa969091-A+-OAK,Lazaro Armenteros,OAK,23,A+,28,0.135,0.464,0.125,0.143,0.5,0.2,0.125,0.25,0.25,1,1,3,0,0.6,0.2,0.2,14,2022-06-03
14678-AAA-NYM,Tzu-Wei Lin,NYM,28,AAA,10,0.75,0.2,0.3,0.0,0.5,0.0,0.1,0.1,0.4,1,1,0,0,0.429,0.571,0.143,14,2022-06-03
sa917022-A-KCR,Rubendy Jaquez,KCR,23,A,34,0.083,0.176,0.029,0.0,0.5,0.286,0.235,0.235,0.265,1,0,2,0,0.179,0.5,0.321,14,2022-06-03
sa3005624-A+-COL,Ronaiker Palma,COL,22,A+,12,0.0,0.25,0.0,0.0,0.5,0.333,0.25,0.25,0.25,0,0,0,0,0.111,0.444,0.333,14,2022-06-03
16542-AAA-BAL,Shed Long Jr.,BAL,26,AAA,24,0.067,0.417,0.056,0.25,0.5,0.25,0.111,0.333,0.167,1,0,0,0,0.375,0.625,0.0,14,2022-06-03
sa3004157-AAA-NYM,Cody Bohanek,NYM,26,AAA,35,0.059,0.257,0.03,0.057,0.5,0.292,0.212,0.257,0.242,1,0,1,1,0.292,0.625,0.083,14,2022-06-03
sa857232-AAA-SDP,Brett Sullivan,SDP,28,AAA,31,0.178,0.097,0.034,0.065,0.499,0.231,0.207,0.258,0.241,1,0,0,0,0.385,0.346,0.269,14,2022-06-03
13663-AAA-DET,Jack Lopez,DET,29,AAA,19,0.0,0.263,0.0,0.053,0.498,0.333,0.235,0.263,0.235,0,0,1,1,0.583,0.333,0.083,14,2022-06-03
sa3008280-AAA-MIN,Michael Helman,MIN,26,AAA,15,0.192,0.2,0.077,0.133,0.497,0.2,0.154,0.267,0.231,1,0,0,0,0.6,0.3,0.1,14,2022-06-03
15994-AAA-LAA,Kean Wong,LAA,27,AAA,37,0.062,0.27,0.033,0.162,0.497,0.227,0.167,0.297,0.2,1,0,0,2,0.136,0.636,0.227,14,2022-06-03
18881-AAA-MIN,Curtis Terry,MIN,25,AAA,49,0.309,0.184,0.114,0.061,0.497,0.167,0.159,0.224,0.273,3,1,0,0,0.361,0.528,0.139,14,2022-06-03
17975-AAA-PHI,Scott Kingery,PHI,28,AAA,39,0.135,0.436,0.118,0.103,0.495,0.222,0.147,0.231,0.265,2,1,0,0,0.5,0.389,0.111,14,2022-06-03
sa3017075-AA-ATL,Luke Waddell,ATL,23,AA,49,0.114,0.102,0.023,0.122,0.495,0.211,0.186,0.286,0.209,1,0,1,0,0.5,0.395,0.105,14,2022-06-03
sa3017694-A-WSN,Brady House,WSN,19,A,46,0.089,0.391,0.07,0.043,0.495,0.32,0.186,0.239,0.256,3,0,0,0,0.12,0.56,0.32,14,2022-06-03
sa3008757-A-LAA,Alexander Ramirez,LAA,19,A,49,0.08,0.429,0.068,0.061,0.495,0.292,0.182,0.245,0.25,1,1,2,1,0.333,0.5,0.167,14,2022-06-03
sa3008249-A+-CLE,Korey Holland,CLE,22,A+,25,0.26,0.32,0.167,0.0,0.493,0.2,0.167,0.16,0.333,2,1,0,0,0.333,0.533,0.133,14,2022-06-03
sa658616-AAA-SDP,C.J. Hinojosa,SDP,27,AAA,29,0.259,0.207,0.107,0.034,0.493,0.227,0.179,0.207,0.286,2,0,1,0,0.5,0.273,0.227,14,2022-06-03
sa3010034-AAA-HOU,Korey Lee,HOU,23,AAA,36,0.078,0.389,0.061,0.056,0.492,0.316,0.182,0.25,0.242,2,0,1,0,0.368,0.421,0.211,14,2022-06-03
sa3008878-A+-PIT,Maikol Escotto,PIT,20,A+,33,0.228,0.455,0.207,0.061,0.492,0.154,0.103,0.182,0.31,3,1,0,1,0.154,0.462,0.462,14,2022-06-03
sa3017171-A-TEX,Ian Moller,TEX,19,A,29,0.094,0.241,0.045,0.172,0.492,0.176,0.136,0.31,0.182,1,0,3,0,0.588,0.235,0.235,14,2022-06-03
17161-AAA-LAA,Chad Wallach,LAA,30,AAA,24,0.1,0.25,0.05,0.167,0.492,0.214,0.15,0.292,0.2,1,0,1,0,0.214,0.714,0.071,14,2022-06-03
sa1170897-A+-PIT,Ernny Ordonez,PIT,23,A+,19,0.235,0.474,0.222,0.053,0.491,0.125,0.111,0.158,0.333,2,1,0,0,0.5,0.25,0.375,14,2022-06-03
sa3011603-A+-PHI,Uziel Viloria,PHI,20,A+,21,0.225,0.333,0.15,0.048,0.49,0.167,0.15,0.19,0.3,1,1,0,1,0.667,0.167,0.167,14,2022-06-03
sa3008883-A-SEA,Milkar Perez,SEA,20,A,28,0.224,0.179,0.08,0.107,0.49,0.2,0.16,0.25,0.24,2,0,0,0,0.4,0.45,0.15,14,2022-06-03
sa657922-AAA-STL,Clint Coulter,STL,28,AAA,13,0.0,0.308,0.0,0.0,0.49,0.286,0.182,0.308,0.182,0,0,0,0,0.571,0.286,0.143,14,2022-06-03
sa915707-AA-MIN,Kevin Merrell,MIN,26,AA,13,0.0,0.154,0.0,0.154,0.49,0.222,0.182,0.308,0.182,0,0,0,0,0.444,0.444,0.222,14,2022-06-03
sa3004148-A+-WSN,Jordy Barley,WSN,22,A+,43,0.116,0.442,0.103,0.093,0.489,0.263,0.154,0.233,0.256,2,1,3,1,0.263,0.526,0.211,14,2022-06-03
sa738507-AAA-PHI,Edgar Cabral,PHI,26,AAA,11,0.0,0.182,0.0,0.273,0.489,0.167,0.125,0.364,0.125,0,0,0,0,0.333,0.5,0.167,14,2022-06-03
sa3016962-A+-LAA,Christian Molfetta,LAA,25,A+,20,0.0,0.2,0.0,0.1,0.488,0.25,0.188,0.3,0.188,0,0,0,0,0.667,0.25,0.083,14,2022-06-03
sa549144-AAA-PHI,Drew Maggi,PHI,33,AAA,20,0.0,0.15,0.0,0.15,0.488,0.231,0.188,0.3,0.188,0,0,1,0,0.538,0.308,0.154,14,2022-06-03
sa3017166-A-TOR,Juan Gonzalez,TOR,21,A,20,0.069,0.45,0.062,0.15,0.488,0.286,0.125,0.3,0.188,1,0,0,0,0.286,0.286,0.429,14,2022-06-03
15697-AAA-NYM,Gosuke Katoh,NYM,27,AAA,20,0.312,0.1,0.062,0.1,0.488,0.143,0.125,0.3,0.188,1,0,1,0,0.357,0.571,0.071,14,2022-06-03
sa921577-A+-HOU,Luis Santana,HOU,22,A+,32,0.178,0.281,0.1,0.031,0.485,0.2,0.167,0.219,0.267,1,1,0,0,0.15,0.7,0.15,14,2022-06-03
sa3011669-A-BAL,Erison Placencia,BAL,20,A,19,0.0,0.632,0.0,0.053,0.485,0.667,0.222,0.263,0.222,0,0,0,0,0.0,0.667,0.333,14,2022-06-03
sa3003311-AA-CLE,Marcos Gonzalez,CLE,22,AA,17,0.076,0.412,0.062,0.059,0.485,0.333,0.188,0.235,0.25,1,0,0,0,0.222,0.444,0.333,14,2022-06-03
sa918890-AAA-KCR,John Rave,KCR,24,AAA,17,0.133,0.235,0.062,0.059,0.485,0.25,0.188,0.235,0.25,1,0,0,0,0.5,0.5,0.0,14,2022-06-03
sa3010042-A-SFG,Grant McCray,SFG,21,A,48,0.067,0.354,0.048,0.125,0.485,0.28,0.167,0.271,0.214,1,0,3,0,0.28,0.56,0.16,14,2022-06-03
sa3010009-AA-WSN,Jake Alu,WSN,25,AA,48,0.279,0.208,0.116,0.104,0.485,0.156,0.14,0.229,0.256,3,1,2,0,0.406,0.344,0.188,14,2022-06-03
sa3014838-AAA-HOU,Pedro Leon,HOU,24,AAA,45,0.124,0.244,0.061,0.267,0.485,0.136,0.091,0.333,0.152,2,0,4,0,0.364,0.364,0.227,14,2022-06-03
11470-AAA-LAD,Tony Wolters,LAD,30,AAA,22,0.083,0.318,0.053,0.136,0.483,0.25,0.158,0.273,0.211,1,0,0,0,0.417,0.25,0.333,14,2022-06-03
sa830303-AAA-CHW,Micker Adolfo,CHW,25,AAA,29,0.083,0.414,0.069,0.0,0.483,0.353,0.207,0.207,0.276,2,0,0,1,0.235,0.471,0.235,14,2022-06-03
20275-AAA-BOS,Jonathan Arauz,BOS,23,AAA,47,0.089,0.128,0.023,0.064,0.483,0.237,0.205,0.255,0.227,1,0,0,0,0.342,0.447,0.184,14,2022-06-03
sa3010889-A+-PIT,Hudson Head,PIT,21,A+,37,0.043,0.351,0.03,0.027,0.482,0.3,0.182,0.27,0.212,1,0,1,0,0.3,0.5,0.2,14,2022-06-03
sa3008949-A-BAL,Michael Mantecon,BAL,20,A,15,0.0,0.2,0.0,0.067,0.481,0.273,0.214,0.267,0.214,0,0,0,0,0.455,0.364,0.182,14,2022-06-03
sa3010720-A-ATL,Stephen Paolini,ATL,21,A,41,0.072,0.366,0.053,0.073,0.481,0.304,0.184,0.244,0.237,2,0,1,1,0.435,0.391,0.13,14,2022-06-03
17278-AAA-CLE,Bobby Bradley,CLE,26,AAA,46,0.137,0.348,0.095,0.065,0.479,0.222,0.167,0.217,0.262,2,1,0,0,0.37,0.37,0.259,14,2022-06-03
20391-AAA-WSN,Luis Garcia,WSN,22,AAA,34,0.047,0.324,0.03,0.029,0.478,0.318,0.212,0.235,0.242,1,0,0,0,0.273,0.545,0.182,14,2022-06-03
9433-AAA-DET,Dustin Garneau,DET,34,AAA,24,0.091,0.25,0.045,0.083,0.477,0.25,0.182,0.25,0.227,1,0,0,0,0.5,0.438,0.062,14,2022-06-03
sa3008030-A+-BAL,AJ Graffanino,BAL,24,A+,20,0.0,0.05,0.0,0.15,0.476,0.188,0.176,0.3,0.176,0,0,0,0,0.438,0.375,0.188,14,2022-06-03
sa3007065-A+-MIN,Willie Joe Garry Jr.,MIN,22,A+,18,0.0,0.333,0.0,0.167,0.476,0.25,0.143,0.333,0.143,0,0,3,1,0.5,0.5,0.0,14,2022-06-03
sa3017292-A+-OAK,Jonny Butler,OAK,23,A+,29,0.073,0.276,0.04,0.138,0.476,0.235,0.16,0.276,0.2,1,0,1,0,0.294,0.529,0.118,14,2022-06-03
sa3016952-A+-ARI,Channy Ortiz,ARI,23,A+,11,0.0,0.364,0.0,0.091,0.473,0.333,0.2,0.273,0.2,0,0,0,0,0.0,1.0,0.0,14,2022-06-03
sa3009334-A-PIT,Geovanny Planchart,PIT,20,A,11,0.0,0.455,0.0,0.091,0.473,0.4,0.2,0.273,0.2,0,0,0,0,0.0,0.8,0.2,14,2022-06-03
sa3008787-A-SEA,Jonatan Clase,SEA,20,A,20,0.111,0.25,0.056,0.05,0.472,0.231,0.167,0.25,0.222,1,0,2,1,0.538,0.308,0.154,14,2022-06-03
sa3011702-A+-NYY,Pat DeMarco,NYY,24,A+,27,0.094,0.444,0.083,0.074,0.472,0.286,0.167,0.222,0.25,2,0,0,1,0.214,0.714,0.143,14,2022-06-03
sa3017051-A+-MIL,Ethan Murray,MIL,22,A+,38,0.0,0.211,0.0,0.105,0.471,0.24,0.182,0.289,0.182,0,0,2,0,0.2,0.64,0.12,14,2022-06-03
sa922180-AA-WSN,Alfredo Rodriguez,WSN,28,AA,17,0.0,0.294,0.0,0.0,0.471,0.333,0.235,0.235,0.235,0,0,0,0,0.167,0.75,0.083,14,2022-06-03
sa3010852-A+-WSN,Jeremy Ydens,WSN,24,A+,26,0.059,0.423,0.05,0.115,0.469,0.333,0.15,0.269,0.2,1,0,0,1,0.222,0.444,0.333,14,2022-06-03
sa917302-AA-CHC,Yonathan Perlaza,CHC,23,AA,34,0.17,0.294,0.1,0.118,0.469,0.158,0.133,0.235,0.233,1,1,1,0,0.474,0.316,0.158,14,2022-06-03
sa3011265-AA-HOU,Bryan Arias,HOU,25,AA,43,0.036,0.372,0.027,0.116,0.468,0.286,0.162,0.279,0.189,1,0,1,0,0.333,0.524,0.143,14,2022-06-03
sa3006185-A-PIT,Randy Romero,PIT,22,A,15,0.167,0.2,0.067,0.0,0.467,0.25,0.2,0.2,0.267,1,0,1,0,0.25,0.417,0.333,14,2022-06-03
sa3008250-A+-MIN,Charles Mack,MIN,22,A+,16,0.143,0.25,0.071,0.125,0.464,0.2,0.143,0.25,0.214,1,0,0,1,0.5,0.4,0.1,14,2022-06-03
16446-AAA-NYM,Johneshwy Fargas,NYM,27,AAA,14,0.292,0.143,0.083,0.071,0.464,0.167,0.167,0.214,0.25,1,0,2,0,0.333,0.5,0.167,14,2022-06-03
sa3014549-A+-MIL,Zavier Warren,MIL,23,A+,47,0.458,0.149,0.136,0.064,0.464,0.139,0.136,0.191,0.273,4,1,0,0,0.417,0.444,0.167,14,2022-06-03
sa659238-AAA-TEX,Elier Hernandez,TEX,27,AAA,30,0.216,0.267,0.115,0.133,0.464,0.118,0.115,0.233,0.231,1,1,2,0,0.471,0.412,0.176,14,2022-06-03
sa3003331-A+-SFG,Ghordy Santos,SFG,22,A+,48,0.085,0.375,0.064,0.021,0.464,0.31,0.191,0.208,0.255,3,0,0,0,0.31,0.517,0.207,14,2022-06-03
sa3008877-A+-OAK,Euribiel Angeles,OAK,20,A+,42,0.131,0.095,0.025,0.024,0.463,0.222,0.2,0.238,0.225,1,0,1,1,0.444,0.444,0.111,14,2022-06-03
sa3005602-A-OAK,Danny Bautista,OAK,21,A,28,0.0,0.143,0.0,0.25,0.462,0.133,0.105,0.357,0.105,0,0,0,1,0.4,0.467,0.133,14,2022-06-03
sa3006888-A+-CHC,Luis Verdugo,CHC,21,A+,23,0.0,0.174,0.0,0.174,0.462,0.2,0.158,0.304,0.158,0,0,0,1,0.333,0.533,0.133,14,2022-06-03
14593-AAA-CHC,David Bote,CHC,29,AAA,48,0.057,0.208,0.024,0.125,0.461,0.219,0.167,0.271,0.19,1,0,2,0,0.375,0.469,0.125,14,2022-06-03
17023-AAA-LAA,Magneuris Sierra,LAA,26,AAA,25,0.272,0.24,0.13,0.08,0.461,0.125,0.13,0.2,0.261,1,1,2,0,0.312,0.312,0.25,14,2022-06-03
